id,name,totalDocks,streetAddress,streetAddress/address2,neighborhood,postalCode,latitude,longitude,loc,entityTitle,@context,@type,@id
537,Lexington Ave & E 24 St,39,Lexington Ave & E 24 St,,Kips Bay,10010,40.74025878,-73.98409214,"[ -73.98409214, 40.74025878 ]",lexington_ave_e_24_st,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/lexington_ave_e_24_st
538,W 49 St & 5 Ave,39,W 49 St & 5 Ave,,Midtown,10020,40.75795248,-73.97787642,"[ -73.97787642, 40.75795248 ]",w_49_st_5_ave,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/w_49_st_5_ave
539,Metropolitan Ave & Bedford Ave,31,Metropolitan Ave & Bedford Ave,,Williamsburg,11211,40.71534825,-73.96024116,"[ -73.96024116, 40.71534825 ]",metropolitan_ave_bedford_ave,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/metropolitan_ave_bedford_ave
540,Lexington Ave & E 26 St,39,Lexington Ave & E 26 St,,Kips Bay,10016,40.74147286,-73.98320928,"[ -73.98320928, 40.74147286 ]",lexington_ave_e_26_st,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/lexington_ave_e_26_st
545,E 23 St & 1 Ave,27,E 23 St & 1 Ave,,Stuyvesant Town,10010,40.736502,-73.97809472,"[ -73.97809472, 40.736502 ]",e_23_st_1_ave,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/e_23_st_1_ave
546,E 30 St & Park Ave S,38,E 30 St & Park Ave S,,Kips Bay,10016,40.74444921,-73.98303529,"[ -73.98303529, 40.74444921 ]",e_30_st_park_ave_s,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/e_30_st_park_ave_s
2000,Front St & Washington St,30,Front St & Washington St,,DUMBO,11201,40.70255088,-73.98940236,"[ -73.98940236, 40.70255088 ]",front_st_washington_st,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/front_st_washington_st
2001,7th Ave & Farragut St,15,7th Ave & Farragut St,,Navy Yard,11251,40.69892054,-73.97332996,"[ -73.97332996, 40.69892054 ]",7th_ave_farragut_st,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/7th_ave_farragut_st
2002,Wythe Ave & Metropolitan Ave,27,Wythe Ave & Metropolitan Ave,,Williamsburg,11211,40.716887,-73.963198,"[ -73.96319800000001, 40.716887 ]",wythe_ave_metropolitan_ave,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/wythe_ave_metropolitan_ave
2003,1 Ave & E 18 St,30,1 Ave & E 18 St,STX 277,Stuyvesant Town,10009,40.73416059,-73.98024289,"[ -73.98024289, 40.73416059 ]",1_ave_e_18_st,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/1_ave_e_18_st
2004,Spring St & 6 Ave,36,Spring St & 6 Ave,,SoHo,10013,40.7255002,-74.00445139,"[ -74.00445139, 40.7255002 ]",spring_st_6_ave,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/spring_st_6_ave
2005,Railroad Ave & Kay Ave,12,Railroad Ave & Kay Ave,,Navy Yard,11251,40.70531194,-73.97100056,"[ -73.97100055999999, 40.70531194 ]",railroad_ave_kay_ave,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/railroad_ave_kay_ave
2006,Central Park S & 6 Ave,49,Central Park S & 6 Ave,STX 287,Central Park,83,40.76590936,-73.97634151,"[ -73.97634151, 40.76590936 ]",central_park_s_6_ave,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/central_park_s_6_ave
2008,Little West St & 1 Pl,24,Little West St & 1 Pl,,Battery Park City,10280,40.70569254,-74.01677685,"[ -74.01677685, 40.70569254 ]",little_west_st_1_pl,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/little_west_st_1_pl
2009,Catherine St & Monroe St,33,Catherine St & Monroe St,,Two Bridges,10038,40.71117444,-73.99682619,"[ -73.99682618999999, 40.71117444 ]",catherine_st_monroe_st,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/catherine_st_monroe_st
2010,Grand St & Greene St,37,Grand St & Greene St,,SoHo,10013,40.72165481,-74.00234737,"[ -74.00234737, 40.72165481 ]",grand_st_greene_st,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/grand_st_greene_st
2012,E 27 St & 1 Ave,36,E 27 St & 1 Ave,,Kips Bay,10016,40.739445,-73.976806,"[ -73.976806, 40.739445 ]",e_27_st_1_ave,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/e_27_st_1_ave
2017,E 43 St & 2 Ave,39,E 43 St & 2 Ave,,Midtown,10017,40.75022392,-73.97121414,"[ -73.97121414, 40.75022392 ]",e_43_st_2_ave,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/e_43_st_2_ave
2021,W 45 St & 8 Ave,43,W 45 St & 8 Ave,,Hell's Kitchen,10036,40.75929124,-73.98859651,"[ -73.98859650999999, 40.75929124 ]",w_45_st_8_ave,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/w_45_st_8_ave
2022,E 59 St & Sutton Pl,33,E 59 St & Sutton Pl,,Upper East Side,10022,40.75849116,-73.95920622,"[ -73.95920622, 40.75849116 ]",e_59_st_sutton_pl,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/e_59_st_sutton_pl
2023,E 55 St & Lexington Ave,35,E 55 St & Lexington Ave,,Midtown,10022,40.75968085,-73.97031366,"[ -73.97031366, 40.75968085 ]",e_55_st_lexington_ave,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/e_55_st_lexington_ave
3002,South End Ave & Liberty St,25,South End Ave & Liberty St,,Battery Park City,10281,40.711512,-74.015756,"[ -74.015756, 40.711512 ]",south_end_ave_liberty_st,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/south_end_ave_liberty_st
